Date,Open,High,Low,Close,Volume,Adj Close
2007-04-17,45.279999,45.32,44.75,45.07,7398900.0,45.07
2007-04-18,44.799999,45.150002,44.630001,44.990002,4996400.0,44.990002
2007-04-19,44.610001,45.150002,44.41,44.639999,4809700.0,44.639999
2007-04-20,45.09,45.169998,44.52,44.950001,5980500.0,44.950001
2007-04-23,44.27,44.810001,44.16,44.77,7088600.0,44.77
2007-04-24,44.75,45.0,44.43,44.75,19887600.0,44.75
2007-04-25,53.119999,57.18,52.950001,56.810001,104329200.0,56.810001
2007-04-26,56.5,63.040001,56.07,62.779999,62179500.0,62.779999
2007-04-27,61.240002,63.84,60.619999,62.599998,50733400.0,62.599998
2007-04-30,61.91,62.439999,61.18,61.330002,23979200.0,61.330002
2007-05-01,61.119999,62.040001,60.279999,62.040001,18519000.0,62.040001
2007-05-02,61.68,62.25,60.900002,61.18,14427200.0,61.18
2007-05-03,61.080002,62.540001,60.759998,62.189999,13482000.0,62.189999
2007-05-04,62.389999,63.75,62.349998,63.23,14299300.0,63.23
2007-05-07,62.43,63.23,60.709999,60.82,14808300.0,60.82
2007-05-08,60.540001,61.84,59.700001,61.830002,13551100.0,61.830002
2007-05-09,62.0,62.950001,61.299999,62.849998,8874900.0,62.849998
2007-05-10,62.439999,62.650002,60.849998,60.919998,10052000.0,60.919998
2007-05-11,60.959999,61.599998,60.560001,61.560001,7919100.0,61.560001
2007-05-14,61.68,61.740002,60.599998,61.700001,7760400.0,61.700001
2007-05-15,61.400002,61.970001,60.52,60.580002,8702100.0,60.580002
2007-05-16,61.02,63.34,60.099998,63.220001,14485400.0,63.220001
2007-05-17,62.880001,63.52,62.02,62.169998,11870900.0,62.169998
2007-05-18,62.48,63.299999,62.279999,63.299999,9799200.0,63.299999
2007-05-21,63.580002,68.68,63.299999,68.300003,36468800.0,68.300003
2007-05-22,68.480003,69.07,67.209999,68.879997,17211300.0,68.879997
2007-05-23,69.209999,73.309998,68.790001,69.0,42582500.0,69.0
2007-05-24,69.040001,70.419998,67.709999,69.349998,23824600.0,69.349998
2007-05-25,69.690002,69.699997,68.25,68.550003,9987200.0,68.550003
2007-05-29,68.43,69.779999,67.720001,69.629997,11730800.0,69.629997
2007-05-30,69.059998,70.080002,68.860001,69.860001,10576100.0,69.860001
2007-05-31,70.68,70.739998,68.57,69.139999,9310200.0,69.139999
2007-06-01,68.900002,69.300003,68.349998,68.580002,7014500.0,68.580002
2007-06-04,68.25,70.650002,67.650002,70.419998,11380500.0,70.419998
2007-06-05,71.099998,74.239998,70.860001,73.650002,30442500.0,73.650002
2007-06-06,73.139999,73.75,71.860001,72.290001,15591000.0,72.290001
2007-06-07,72.57,74.720001,70.879997,72.040001,24138200.0,72.040001
2007-06-08,72.470001,73.239998,71.050003,73.239998,10204500.0,73.239998
2007-06-11,73.0,73.050003,71.0,71.169998,11159100.0,71.169998
2007-06-12,70.440002,70.760002,69.419998,70.07,11829500.0,70.07
2007-06-13,70.900002,71.889999,69.25,70.889999,11917900.0,70.889999
2007-06-14,70.900002,72.120003,70.800003,71.940002,8245300.0,71.940002
2007-06-15,72.849998,72.870003,71.190002,72.400002,9833200.0,72.400002
2007-06-18,72.339996,72.639999,71.400002,71.830002,7813600.0,71.830002
2007-06-19,71.550003,71.660004,69.68,69.809998,11871000.0,69.809998
2007-06-20,70.25,70.5,69.050003,69.099998,9172600.0,69.099998
2007-06-21,69.160004,69.769997,68.660004,69.669998,7609700.0,69.669998
2007-06-22,69.550003,69.879997,68.419998,68.860001,8382600.0,68.860001
2007-06-25,69.349998,69.629997,68.300003,68.660004,7593500.0,68.660004
2007-06-26,68.529999,68.629997,67.379997,67.480003,11247800.0,67.480003
2007-06-27,66.959999,68.209999,66.709999,68.139999,8242900.0,68.139999
2007-06-28,68.459999,70.230003,68.150002,68.889999,9782200.0,68.889999
2007-06-29,69.029999,69.190002,68.150002,68.410004,5316600.0,68.410004
2007-07-02,68.809998,69.709999,68.199997,69.610001,4906100.0,69.610001
2007-07-03,70.040001,70.050003,69.019997,69.449997,2223500.0,69.449997
2007-07-05,69.360001,69.650002,68.059998,68.730003,4487900.0,68.730003
2007-07-06,68.75,69.300003,68.010002,68.970001,4615300.0,68.970001
2007-07-09,69.379997,72.349998,69.019997,72.07,14816900.0,72.07
2007-07-10,71.650002,71.940002,70.07,70.279999,8885400.0,70.279999
2007-07-11,70.580002,71.650002,70.150002,70.730003,6593600.0,70.730003
2007-07-12,71.309998,73.57,70.730003,72.790001,11451600.0,72.790001
2007-07-13,73.080002,75.349998,72.970001,75.099998,12502000.0,75.099998
2007-07-16,74.730003,74.839996,73.0,73.690002,8334900.0,73.690002
2007-07-17,74.389999,74.519997,73.589996,73.790001,6084400.0,73.790001
2007-07-18,73.269997,73.489998,72.25,73.32,6289700.0,73.32
2007-07-19,74.239998,74.32,73.120003,73.349998,5273500.0,73.349998
2007-07-20,72.620003,72.959999,70.5,71.629997,9130700.0,71.629997
2007-07-23,71.779999,72.669998,70.849998,71.739998,9267800.0,71.739998
2007-07-24,71.040001,72.160004,68.849998,69.25,25342300.0,69.25
2007-07-25,84.660004,88.800003,83.650002,86.18,60452400.0,86.18
2007-07-26,85.019997,89.0,83.43,84.010002,23267100.0,84.010002
2007-07-27,84.269997,85.330002,82.480003,84.040001,13942600.0,84.040001
2007-07-30,83.0,84.050003,81.510002,82.699997,12855600.0,82.699997
2007-07-31,83.699997,83.730003,78.0,78.540001,14104500.0,78.540001
2007-08-01,78.099998,78.150002,75.059998,77.309998,16918000.0,77.309998
2007-08-02,77.860001,79.760002,76.120003,79.709999,10361600.0,79.709999
2007-08-03,79.540001,80.75,76.709999,76.800003,7987500.0,76.800003
2007-08-06,77.059998,79.0,76.599998,79.0,9002900.0,79.0
2007-08-07,78.550003,80.0,77.889999,79.139999,8059300.0,79.139999
2007-08-08,79.769997,79.879997,76.559998,77.779999,8244800.0,77.779999
2007-08-09,76.400002,77.260002,74.110001,74.110001,8348400.0,74.110001
2007-08-10,73.150002,76.5,72.370003,74.779999,9067600.0,74.779999
2007-08-13,76.089996,76.32,74.699997,74.870003,6068600.0,74.870003
2007-08-14,74.790001,74.790001,72.919998,73.449997,5946200.0,73.449997
2007-08-15,73.019997,75.150002,72.260002,72.379997,6375900.0,72.379997
2007-08-16,72.0,73.239998,70.050003,72.790001,10787300.0,72.790001
2007-08-17,74.489998,75.040001,73.110001,75.019997,7240600.0,75.019997
2007-08-20,74.980003,75.279999,73.800003,74.699997,5916100.0,74.699997
2007-08-21,74.209999,77.830002,74.089996,77.489998,8429100.0,77.489998
2007-08-22,78.239998,79.489998,77.839996,78.5,6848100.0,78.5
2007-08-23,78.940002,79.0,76.510002,77.300003,5665000.0,77.300003
2007-08-24,76.800003,79.400002,76.690002,79.25,5665700.0,79.25
2007-08-27,80.559998,80.800003,78.419998,78.650002,6951300.0,78.650002
2007-08-28,77.860001,78.650002,76.080002,76.220001,5767000.0,76.220001
2007-08-29,76.959999,79.050003,76.860001,79.050003,5076800.0,79.050003
2007-08-30,78.400002,80.110001,78.300003,78.68,4628800.0,78.68
2007-08-31,80.0,80.529999,79.699997,79.910004,6157400.0,79.910004
2007-09-04,79.900002,83.529999,79.730003,82.699997,8266000.0,82.699997
2007-09-05,82.239998,84.889999,82.220001,83.75,9062200.0,83.75
2007-09-06,84.5,86.459999,82.849998,86.209999,8826900.0,86.209999
2007-09-07,84.699997,84.970001,83.209999,84.519997,8231200.0,84.519997
2007-09-10,84.93,85.160004,82.510002,83.339996,5366900.0,83.339996
2007-09-11,84.169998,86.610001,83.529999,86.279999,6859800.0,86.279999
2007-09-12,86.07,88.889999,85.970001,87.300003,9030300.0,87.300003
2007-09-13,87.949997,88.07,86.5,87.260002,5983500.0,87.260002
2007-09-14,86.410004,88.089996,86.309998,87.769997,3954700.0,87.769997
2007-09-17,86.980003,87.339996,85.980003,86.910004,4484500.0,86.910004
2007-09-18,87.379997,91.599998,86.709999,88.75,8924400.0,88.75
2007-09-19,89.519997,89.82,88.260002,89.0,6458700.0,89.0
2007-09-20,88.900002,90.419998,88.82,89.650002,5780800.0,89.650002
2007-09-21,90.290001,91.900002,89.650002,91.300003,6524500.0,91.300003
2007-09-24,91.300003,93.75,90.809998,92.589996,5321800.0,92.589996
2007-09-25,91.989998,93.5,90.949997,93.480003,5800300.0,93.480003
2007-09-26,94.040001,94.260002,92.290001,93.43,5770300.0,93.43
2007-09-27,94.07,94.110001,93.110001,93.379997,2812700.0,93.379997
2007-09-28,92.769997,93.599998,91.699997,93.150002,4813700.0,93.150002
2007-10-01,93.419998,94.099998,92.830002,93.410004,5397400.0,93.410004
2007-10-02,93.860001,93.900002,91.400002,92.360001,4867200.0,92.360001
2007-10-03,92.190002,92.800003,91.779999,92.459999,5052200.0,92.459999
2007-10-04,92.550003,92.57,91.449997,92.260002,3318300.0,92.260002
2007-10-05,93.550003,93.709999,92.339996,93.43,5523500.0,93.43
2007-10-08,94.220001,95.849998,94.0,95.849998,7428400.0,95.849998
2007-10-09,96.589996,96.730003,94.75,95.32,7144600.0,95.32
2007-10-10,95.5,95.75,94.370003,94.660004,5567800.0,94.660004
2007-10-11,95.330002,95.739998,88.129997,89.339996,9822400.0,89.339996
2007-10-12,89.419998,92.389999,88.919998,92.370003,8359900.0,92.370003
2007-10-15,91.800003,92.120003,90.099998,90.529999,5608800.0,90.529999
2007-10-16,88.690002,90.050003,88.5,89.529999,8511500.0,89.529999
2007-10-17,91.900002,91.900002,89.059998,90.550003,7678700.0,90.550003
2007-10-18,89.370003,90.43,89.150002,89.849998,5329500.0,89.849998
2007-10-19,89.93,90.650002,89.32,89.760002,9126200.0,89.760002
2007-10-22,89.25,91.690002,89.019997,91.290001,9868400.0,91.290001
2007-10-23,95.279999,101.089996,94.209999,100.82,41761800.0,100.82
2007-10-24,90.870003,90.879997,83.269997,88.730003,41617400.0,88.730003
2007-10-25,88.230003,89.5,86.32,88.209999,11630900.0,88.209999
2007-10-26,89.0,90.879997,87.699997,90.0,8826200.0,90.0
2007-10-29,90.410004,91.470001,89.480003,90.099998,7097200.0,90.099998
2007-10-30,89.669998,90.650002,88.050003,88.239998,5405400.0,88.239998
2007-10-31,88.050003,89.599998,87.0,89.150002,7044800.0,89.150002
2007-11-01,87.75,89.580002,86.5,87.650002,8265700.0,87.650002
2007-11-02,87.970001,88.120003,83.5,85.980003,10230500.0,85.980003
2007-11-05,84.349998,86.019997,82.760002,84.370003,7453100.0,84.370003
2007-11-06,84.610001,87.5,84.370003,87.269997,7934000.0,87.269997
2007-11-07,86.410004,89.160004,86.160004,87.040001,8397800.0,87.040001
2007-11-08,86.800003,86.959999,81.400002,83.580002,11803200.0,83.580002
2007-11-09,82.419998,82.419998,78.839996,78.889999,11620200.0,78.889999
2007-11-12,78.260002,80.089996,76.5,77.0,9396900.0,77.0
2007-11-13,77.910004,80.050003,77.800003,79.860001,9496300.0,79.860001
2007-11-14,80.400002,81.150002,78.150002,78.510002,8427400.0,78.510002
2007-11-15,79.43,79.730003,76.699997,77.849998,7831500.0,77.849998
2007-11-16,77.010002,78.989998,76.629997,78.599998,7114100.0,78.599998
2007-11-19,78.830002,79.75,77.940002,79.18,8649800.0,79.18
2007-11-20,79.860001,82.0,78.309998,80.389999,11610000.0,80.389999
2007-11-21,79.239998,80.860001,78.650002,79.760002,6678300.0,79.760002
2007-11-23,80.110001,81.449997,78.980003,81.43,2780900.0,81.43
2007-11-26,82.300003,84.489998,81.139999,81.300003,8610500.0,81.300003
2007-11-27,82.919998,85.650002,82.209999,85.589996,8634200.0,85.589996
2007-11-28,87.550003,90.57,86.75,90.300003,11403400.0,90.300003
2007-11-29,89.889999,91.470001,88.68,89.150002,6977100.0,89.150002
2007-11-30,90.559998,91.080002,88.309998,90.559998,6881600.0,90.559998
2007-12-03,90.029999,92.25,89.769997,90.910004,6000500.0,90.910004
2007-12-04,90.040001,94.559998,90.040001,94.410004,7337900.0,94.410004
2007-12-05,94.989998,94.989998,91.980003,93.190002,6608600.0,93.190002
2007-12-06,93.279999,95.0,92.830002,94.209999,5472700.0,94.209999
2007-12-07,94.559998,94.68,92.910004,94.309998,3934800.0,94.309998
2007-12-10,94.309998,94.349998,92.300003,93.019997,5180600.0,93.019997
2007-12-11,93.099998,95.940002,90.75,90.75,10269600.0,90.75
2007-12-12,92.839996,93.75,89.32,91.279999,7228100.0,91.279999
2007-12-13,91.050003,93.0,90.629997,92.400002,6046300.0,92.400002
2007-12-14,90.769997,91.239998,88.93,89.080002,6002300.0,89.080002
2007-12-17,89.010002,89.059998,84.989998,85.089996,7697700.0,85.089996
2007-12-18,85.830002,87.459999,83.860001,86.889999,7266100.0,86.889999
2007-12-19,86.940002,89.949997,86.830002,89.379997,7616200.0,89.379997
2007-12-20,90.139999,90.75,89.089996,90.580002,5879800.0,90.580002
2007-12-21,91.470001,92.279999,90.389999,91.260002,6604900.0,91.260002
2007-12-24,91.050003,91.559998,90.300003,91.010002,2017100.0,91.010002
2007-12-26,91.480003,93.940002,90.5,92.849998,5442200.0,92.849998
2007-12-27,92.669998,95.290001,92.5,94.25,7113700.0,94.25
2007-12-28,95.269997,95.900002,92.099998,94.449997,7587900.0,94.449997
2007-12-31,93.809998,94.370003,92.449997,92.639999,5755200.0,92.639999
2008-01-02,95.349998,97.43,94.699997,96.25,13858700.0,96.25
2008-01-03,96.059998,97.25,94.519997,95.209999,9122500.0,95.209999
2008-01-04,93.260002,93.400002,88.5,88.790001,10270000.0,88.790001
2008-01-07,88.620003,90.57,85.470001,88.82,9981600.0,88.82
2008-01-08,87.550003,91.830002,86.93,87.879997,12283300.0,87.879997
2008-01-09,87.559998,87.800003,80.239998,85.220001,16410900.0,85.220001
2008-01-10,83.980003,85.970001,82.970001,84.260002,11609900.0,84.260002
2008-01-11,84.029999,84.029999,80.290001,81.080002,10624300.0,81.080002
2008-01-14,82.18,83.32,78.870003,82.870003,9056100.0,82.870003
2008-01-15,80.489998,81.010002,78.510002,80.239998,9655900.0,80.239998
2008-01-16,79.580002,82.360001,78.440002,80.349998,12407000.0,80.349998
2008-01-17,80.160004,82.25,79.540001,80.120003,9900900.0,80.120003
2008-01-18,79.93,82.309998,78.040001,79.760002,13364300.0,79.760002
2008-01-22,73.580002,79.720001,72.220001,78.480003,12822200.0,78.480003
2008-01-23,75.599998,76.800003,69.949997,73.970001,20405700.0,73.970001
2008-01-24,74.529999,77.879997,74.190002,77.669998,9886600.0,77.669998
2008-01-25,78.690002,81.43,76.330002,77.599998,10027600.0,77.599998
2008-01-28,76.910004,77.400002,74.339996,75.82,8505300.0,75.82
2008-01-29,75.769997,75.900002,72.059998,73.949997,9958000.0,73.949997
2008-01-30,73.540001,77.419998,73.25,74.209999,25298700.0,74.209999
2008-01-31,68.910004,78.870003,68.839996,77.699997,42885900.0,77.699997
2008-02-01,79.019997,79.400002,73.370003,74.629997,16361000.0,74.629997
2008-02-04,74.5,76.660004,73.900002,73.949997,9155200.0,73.949997
2008-02-05,72.800003,74.209999,72.0,72.089996,9633900.0,72.089996
2008-02-06,72.300003,72.43,68.169998,68.489998,12399500.0,68.489998
2008-02-07,67.370003,72.709999,67.220001,70.910004,14501700.0,70.910004
2008-02-08,73.400002,74.599998,72.519997,73.5,11700400.0,73.5
2008-02-11,73.139999,75.959999,72.769997,75.190002,7763700.0,75.190002
2008-02-12,75.43,77.050003,73.790001,74.449997,9449000.0,74.449997
2008-02-13,74.989998,78.849998,73.269997,77.730003,11070300.0,77.730003
2008-02-14,77.730003,77.879997,75.18,75.800003,7497200.0,75.800003
2008-02-15,75.0,75.190002,71.940002,72.959999,11120100.0,72.959999
2008-02-19,73.540001,74.0,71.550003,72.080002,7109200.0,72.080002
2008-02-20,71.900002,73.879997,71.099998,73.639999,6450700.0,73.639999
2008-02-21,73.940002,74.209999,69.370003,69.900002,13150800.0,69.900002
2008-02-22,70.540001,72.209999,69.860001,72.080002,12342700.0,72.080002
2008-02-25,72.349998,73.5,71.410004,73.269997,7858200.0,73.269997
2008-02-26,71.910004,73.5,70.279999,71.690002,9891300.0,71.690002
2008-02-27,70.68,71.480003,69.57,70.870003,8930500.0,70.870003
2008-02-28,70.300003,70.599998,67.110001,67.849998,13167800.0,67.849998
2008-02-29,67.010002,67.5,63.970001,64.470001,11664600.0,64.470001
2008-03-03,63.59,64.489998,61.200001,62.43,13721100.0,62.43
2008-03-04,61.669998,66.599998,61.23,65.339996,16703600.0,65.339996
2008-03-05,65.660004,66.339996,63.82,64.989998,11126400.0,64.989998
2008-03-06,64.75,65.459999,62.5,62.740002,8343300.0,62.740002
2008-03-07,62.200001,64.870003,62.009998,64.089996,10438100.0,64.089996
2008-03-10,63.900002,65.150002,62.91,63.470001,9321000.0,63.470001
2008-03-11,65.949997,67.169998,63.709999,67.150002,9742900.0,67.150002
2008-03-12,66.769997,68.230003,65.639999,66.510002,7748800.0,66.510002
2008-03-13,65.110001,69.550003,64.370003,68.32,10707500.0,68.32
2008-03-14,68.610001,70.68,66.059998,68.220001,12420700.0,68.220001
2008-03-17,65.720001,67.790001,64.919998,66.529999,9709100.0,66.529999
2008-03-18,68.25,71.93,67.589996,71.699997,9550700.0,71.699997
2008-03-19,71.099998,74.0,70.169998,70.169998,11041900.0,70.169998
2008-03-20,70.169998,73.489998,69.379997,73.190002,11410700.0,73.190002
2008-03-24,73.82,76.93,72.75,75.949997,9395400.0,75.949997
2008-03-25,75.830002,76.290001,74.050003,75.169998,6327500.0,75.169998
2008-03-26,74.139999,75.120003,73.239998,73.800003,6285100.0,73.800003
2008-03-27,74.370003,74.690002,70.800003,70.800003,7942400.0,70.800003
2008-03-28,71.0,72.209999,69.260002,69.760002,5279100.0,69.760002
2008-03-31,70.25,71.639999,69.629997,71.300003,5470300.0,71.300003
2008-04-01,72.989998,77.089996,72.760002,76.699997,9734000.0,76.699997
2008-04-02,77.080002,79.0,76.120003,77.370003,8592400.0,77.370003
2008-04-03,75.150002,76.010002,73.809998,74.940002,8149900.0,74.940002
2008-04-04,75.260002,77.830002,74.279999,76.870003,7152800.0,76.870003
2008-04-07,77.360001,78.43,76.0,76.900002,6672400.0,76.900002
2008-04-08,76.400002,77.610001,75.5,77.300003,4966000.0,77.300003
2008-04-09,76.559998,76.669998,73.660004,74.389999,6660300.0,74.389999
2008-04-10,74.480003,75.489998,72.730003,74.830002,6255500.0,74.830002
2008-04-11,73.839996,74.300003,71.620003,71.989998,6785600.0,71.989998
2008-04-14,71.699997,74.0,71.290001,72.610001,4354500.0,72.610001
2008-04-15,72.970001,73.980003,70.650002,72.5,6813100.0,72.5
2008-04-16,73.019997,75.0,72.940002,74.589996,6746800.0,74.589996
2008-04-17,74.18,75.019997,73.610001,74.040001,6220000.0,74.040001
2008-04-18,76.480003,82.0,76.32,80.099998,16791300.0,80.099998
2008-04-21,80.029999,81.339996,79.059998,80.18,9335400.0,80.18
2008-04-22,79.940002,79.940002,77.540001,79.599998,7245000.0,79.599998
2008-04-23,80.300003,82.639999,78.739998,81.0,19250400.0,81.0
2008-04-24,77.709999,80.529999,76.93,77.690002,21073500.0,77.690002
2008-04-25,77.809998,81.32,77.260002,80.860001,9456500.0,80.860001
2008-04-28,80.639999,82.5,80.120003,81.970001,10991900.0,81.970001
2008-04-29,81.419998,81.769997,79.860001,80.739998,6726400.0,80.739998
2008-04-30,80.900002,81.339996,77.919998,78.629997,7875700.0,78.629997
2008-05-01,78.400002,80.010002,77.970001,79.360001,7197000.0,79.360001
2008-05-02,80.300003,81.199997,76.400002,77.309998,8154900.0,77.309998
2008-05-05,77.269997,77.769997,75.870003,75.919998,5647400.0,75.919998
2008-05-06,75.510002,76.769997,75.050003,75.709999,6545700.0,75.709999
2008-05-07,75.260002,76.639999,73.089996,73.18,8376600.0,73.18
2008-05-08,73.730003,74.160004,71.559998,72.790001,8131300.0,72.790001
2008-05-09,72.199997,73.339996,71.660004,72.410004,4243500.0,72.410004
2008-05-12,73.0,74.93,71.779999,74.529999,7215400.0,74.529999
2008-05-13,74.57,74.959999,73.309998,74.559998,5020800.0,74.559998
2008-05-14,74.919998,75.75,73.980003,74.199997,4589200.0,74.199997
2008-05-15,73.889999,76.32,73.550003,76.120003,6917700.0,76.120003
2008-05-16,76.419998,76.830002,74.860001,76.459999,6206700.0,76.459999
2008-05-19,79.010002,84.75,78.860001,82.290001,18684800.0,82.290001
2008-05-20,82.169998,82.699997,80.029999,80.720001,7912200.0,80.720001
2008-05-21,80.370003,81.150002,77.5,78.300003,7070500.0,78.300003
2008-05-22,78.68,79.690002,78.0,79.260002,5390600.0,79.260002
2008-05-23,78.550003,78.870003,77.43,78.349998,6331900.0,78.349998
2008-05-27,78.260002,80.900002,77.970001,80.620003,10108200.0,80.620003
2008-05-28,80.730003,80.790001,78.989998,80.080002,6700600.0,80.080002
2008-05-29,80.610001,81.959999,80.169998,80.349998,6857600.0,80.349998
2008-05-30,80.580002,81.769997,80.300003,81.620003,5270600.0,81.620003
2008-06-02,81.150002,81.57,80.050003,80.230003,6215200.0,80.230003
2008-06-03,80.709999,81.889999,79.260002,80.110001,5870000.0,80.110001
2008-06-04,80.110001,81.82,79.720001,81.5,6458300.0,81.5
2008-06-05,82.110001,84.879997,81.800003,84.510002,8938700.0,84.510002
2008-06-06,83.239998,83.639999,80.559998,80.629997,7843700.0,80.629997
2008-06-09,81.190002,81.529999,78.120003,79.43,6537300.0,79.43
2008-06-10,78.199997,81.040001,78.199997,79.620003,6065600.0,79.620003
2008-06-11,79.349998,80.0,77.029999,77.279999,5874500.0,77.279999
2008-06-12,78.019997,79.050003,75.010002,76.150002,6204400.0,76.150002
2008-06-13,76.699997,80.0,76.699997,79.169998,5974500.0,79.169998
2008-06-16,78.419998,82.529999,78.410004,81.699997,5754400.0,81.699997
2008-06-17,83.150002,84.300003,82.800003,82.970001,8802400.0,82.970001
2008-06-18,82.0,83.169998,81.32,82.519997,6846600.0,82.519997
2008-06-19,82.209999,84.470001,81.5,84.260002,6717300.0,84.260002
2008-06-20,83.099998,83.459999,80.510002,81.099998,6588900.0,81.099998
2008-06-23,81.300003,82.150002,79.550003,80.68,7425800.0,80.68
2008-06-24,79.550003,80.790001,77.629997,79.639999,7140100.0,79.639999
2008-06-25,80.449997,82.150002,79.519997,80.510002,7393300.0,80.510002
2008-06-26,79.099998,79.889999,76.0,76.300003,11310100.0,76.300003
2008-06-27,75.589996,76.07,72.620003,74.660004,11840500.0,74.660004
2008-06-30,75.029999,76.120003,73.209999,73.330002,7104100.0,73.330002
